id,sentiment
20001,0.49886158584851253
20002,0.5106668044652701
20003,0.6799489043809926
20004,0.6684127029267466
20005,0.4952575528752934
20006,0.4027500952164402
20007,0.08826077819088214
20008,0.4570971592517547
20009,0.4680235418578986
20010,0.23111108496123545
20011,0.8305486090100015
20012,0.11338972235446748
20013,0.09819673349852419
20014,0.4034378344055606
20015,0.18814366429494805
20016,0.31166913637049753
20017,0.7011714387421911
20018,0.8492995379221985
20019,0.650509767657155
20020,0.44114903074419654
20021,0.7947926662773717
20022,0.51596516535989
20023,0.7434202713051515
20024,0.22443663943091613
20025,0.14485446102674435
20026,0.9163120063768552
20027,0.1956488247799247
20028,0.793886174823654
20029,0.6096233066989297
20030,0.7995985041412703
20031,0.3380706361756692
20032,0.675121822620379
20033,0.5172568780304948
20034,0.4119473556067932
20035,0.6518158294731345
20036,0.21248859839254713
20037,0.692976484189316
20038,0.5008117028777732
20039,0.4384165348471556
20040,0.9468513528824066
20041,0.1274519852878974
20042,0.6713056430755883
20043,0.8386195376641823
20044,0.0820691896270182
20045,0.6074684884552152
20046,0.8642839631493257
20047,0.18637164105331375
20048,0.7328061781878497
20049,0.6802956134271699
20050,0.5538935829948451
20051,0.6276835740419857
20052,0.49477994846351453
20053,0.2799446168103484
20054,0.3411778958042647
20055,0.635202155366602
20056,0.6976707791703309
20057,0.8563219382272149
20058,0.1682820549392716
20059,0.665159251438505
20060,0.7495445574755296
20061,0.4158871151486305
20062,0.3367141497852765
20063,0.43249930792829505
20064,0.5853115494601843
20065,0.8848945652880446
20066,0.3036133125590824
20067,0.7275217130674642
20068,0.8142999858117539
20069,0.8530797760594606
20070,0.7083682367834276
20071,0.06307450897202826
20072,0.527583062645768
20073,0.6067794339308663
20074,0.3699903489152576
20075,0.7449760710719963
20076,0.8260229511804597
20077,0.5959217434985125
20078,0.3124722591592875
20079,0.31294663640542747
20080,0.6590993610896476
20081,0.5648104933111291
20082,0.2937753115791524
20083,0.12345331865136659
20084,0.20825809535237663
20085,0.6263471210976771
20086,0.3871292705212386
20087,0.8588200416954597
20088,0.35439814716523654
20089,0.8768537646250978
20090,0.16974320442721802
20091,0.6307078136479779
20092,0.5480175240833912
20093,0.6258655859955529
20094,0.09164164140131091
20095,0.8374334892316408
20096,0.14559482454646716
20097,0.09439040010616156
20098,0.48593925622115314
20099,0.3936281246576156
20100,0.5108608353267168
20101,0.8535720763334244
20102,0.16121199082295046
20103,0.6618632258887723
20104,0.7821723972655557
20105,0.2650696135193185
20106,0.4048210032616156
20107,0.8441892512527545
20108,0.03702300642636921
20109,0.11343620780201444
20110,0.8717382231070517
20111,0.7223699505287285
20112,0.7399744683654585
20113,0.7098911907632244
20114,0.264581934869415
20115,0.2616035921341051
20116,0.44963546591945236
20117,0.2426834301050348
20118,0.1285464945958467
20119,0.08570401647373559
20120,0.38028960505172776
20121,0.7532928506628421
20122,0.5808656273715711
20123,0.6020438862945394
20124,0.3777036140937256
20125,0.15476124278513087
20126,0.6794884711630805
20127,0.8365941321810969
20128,0.39781902259185453
20129,0.19872658124826342
20130,0.6341627955830991
20131,0.26586697063670367
20132,0.23306054455748057
20133,0.2875820831772646
20134,0.19417899456686324
20135,0.2944317323606021
20136,0.4402774807025057
20137,0.5435279072740465
20138,0.5171066861206894
20139,0.7471527164099759
20140,0.311925373618708
20141,0.6488810425149268
20142,0.3420161481749289
20143,0.23475499478919312
20144,0.26233919744836953
20145,0.14300215098024818
20146,0.7106215935494798
20147,0.8274175508668352
20148,0.8760193710989839
20149,0.863672809140697
20150,0.3736575093671517
20151,0.6496759058177086
20152,0.043051470139761405
20153,0.18396804680246273
20154,0.7014560672226344
20155,0.10689932392626754
20156,0.7103510418786413
20157,0.23128076522954552
20158,0.5293894161094791
20159,0.4022704007753533
20160,0.5071439069384858
20161,0.19154510938427702
20162,0.7887666972196803
20163,0.5840562683727443
20164,0.21918792245566973
20165,0.612859713212263
20166,0.025663319864703986
20167,0.7366373451170839
20168,0.655648526206298
20169,0.09766528699221795
20170,0.49721809467283673
20171,0.585227961183581
20172,0.4421473730798302
20173,0.6415402778513706
20174,0.5758381241699898
20175,0.2315453214138177
20176,0.8251538600641314
20177,0.5519226212506086
20178,0.5495026142696703
20179,0.04770684640742988
20180,0.8430406581940656
20181,0.7977961037437072
20182,0.49083428480275487
20183,0.19034457313421685
20184,0.1309849578191851
20185,0.05449749166783051
20186,0.4615639766685664
20187,0.0995732057058318
20188,0.370615223362569
20189,0.1701398346627352
20190,0.6852912714554882
20191,0.8974397915856149
20192,0.25243311924576994
20193,0.520959683093455
20194,0.3937427142743424
20195,0.4292482590922079
20196,0.8913430260218477
20197,0.6411725242158371
20198,0.6188700164656116
20199,0.7910140179593722
20200,0.8626260262315196
20201,0.8726491572555173
20202,0.9694408298485775
20203,0.7232523965962578
20204,0.909071106551058
20205,0.4040203055776401
20206,0.8750936287387308
20207,0.4755096969559777
20208,0.9146050096315452
20209,0.563266177420604
20210,0.2547820790290067
20211,0.7311019176416835
20212,0.31524278842958803
20213,0.5755172944954378
20214,0.6789403639839174
20215,0.5008519820290007
20216,0.4817958249587082
20217,0.5541549567999461
20218,0.1888278425592307
20219,0.8812006265718986
20220,0.4167991853218748
20221,0.7171875778058877
20222,0.18892191631881247
20223,0.6985467784929927
20224,0.25645213782130166
20225,0.06905743152878141
20226,0.5155022182153728
20227,0.19093807116632255
20228,0.35225048819550003
20229,0.6096842665053214
20230,0.7275564020408131
20231,0.7471955371361626
20232,0.19679666635973425
20233,0.8839308338091736
20234,0.4891382280647108
20235,0.033816783792667365
20236,0.7224792661080578
20237,0.18324351666004676
20238,0.34248832340921065
20239,0.6688509672546706
20240,0.3032386932426343
20241,0.31633834966128854
20242,0.6895742846355987
20243,0.36474140807784344
20244,0.13218507123852277
20245,0.7940839046719164
20246,0.306267171412907
20247,0.7663595649213425
20248,0.2928859821878707
20249,0.45619743725320155
20250,0.7602605925914268
20251,0.04173742884355535
20252,0.1138876344236571
20253,0.49368724222257343
20254,0.20964791835874502
20255,0.34944976018575596
20256,0.7787077871811366
20257,0.6545710909946326
20258,0.6837620714599555
20259,0.48559752892631386
20260,0.5626415700201295
20261,0.3538235692374157
20262,0.36013322882712495
20263,0.919114425216068
20264,0.7496646402919421
20265,0.4034904250652735
20266,0.158526151472854
20267,0.4096763155811329
20268,0.42431614532982265
20269,0.6977009945980026
20270,0.29021399421963817
20271,0.3037281934430219
20272,0.7351008990922311
20273,0.46190727455951175
20274,0.902631006926496
20275,0.5175335593247704
20276,0.8932383512517246
20277,0.16755413385767762
20278,0.710326325885858
20279,0.7826318832928765
20280,0.32099448843829503
20281,0.32348920199653475
20282,0.18758067167538048
20283,0.7216711175297077
20284,0.20816382189736957
20285,0.47514800226042464
20286,0.08230350633669516
20287,0.28539044375826467
20288,0.7985692355815763
20289,0.7563746759039439
20290,0.39966881614859556
20291,0.5838782817885969
20292,0.21730791537078167
20293,0.8097244477587645
20294,0.8566874556775245
20295,0.11112301265448248
20296,0.48117017256630445
20297,0.5581443082967555
20298,0.7364908948052401
20299,0.42566736736199523
20300,0.6905392632977467
20301,0.8934100049015764
20302,0.4756054736170988
20303,0.47754196442165125
20304,0.39837914919881917
20305,0.4313878692495953
20306,0.20616561931760816
20307,0.6085853687336742
20308,0.726285214626265
20309,0.09564374421574252
20310,0.473050066161707
20311,0.47353917846280363
20312,0.16195967015510626
20313,0.1736983962029794
20314,0.6006874367682061
20315,0.40206954545729096
20316,0.14631149969138302
20317,0.5792951747235836
20318,0.3542621259618027
20319,0.6253576382264388
20320,0.5643429715116797
20321,0.34329269696409676
20322,0.07808039046944329
20323,0.8058486295980746
20324,0.5904252456513598
